YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,12,13,7,WN,3104,N485WN,HOU,BWI,1605,1606,1,10,1616,170,161,144,1246,1940,7,1955,1947,-8,0,0,,,,,,
2015,4,27,1,DL,1734,N955AT,MSP,DTW,1135,1130,-5,10,1140,99,104,86,528,1406,8,1414,1414,0,0,0,,,,,,
2015,5,18,1,WN,336,N243WN,BWI,MSY,825,822,-3,27,849,170,158,128,998,957,3,1015,1000,-15,0,0,,,,,,
2015,10,8,4,DL,2433,N907DL,10397,13495,850,845,-5,12,857,92,85,66,425,903,7,922,910,-12,0,0,,,,,,
2015,3,13,5,DL,896,N3760C,FSD,MSP,800,755,-5,10,805,58,45,32,196,837,3,858,840,-18,0,0,,,,,,
2015,1,2,5,OO,4583,N910EV,ATL,SBN,914,912,-2,14,926,110,112,92,566,1058,6,1104,1104,0,0,0,,,,,,
2015,12,30,3,WN,2968,N240WN,SFO,MDW,1455,1514,19,11,1525,255,251,211,1855,2056,29,2110,2125,15,0,0,,0,0,9,6,0
2015,9,23,3,AA,1713,N820AW,CLT,PHL,635,631,-4,13,644,96,85,63,449,747,9,811,756,-15,0,0,,,,,,
2015,9,14,1,WN,714,N515SW,LBB,DAL,1625,1617,-8,6,1623,65,60,50,293,1713,4,1730,1717,-13,0,0,,,,,,
2015,11,24,2,DL,2594,N321NB,LGA,DEN,759,805,6,15,820,284,252,230,1620,1010,7,1043,1017,-26,0,0,,,,,,
2015,2,20,5,US,2007,N181UW,RSW,PHL,1200,1146,-14,11,1157,157,156,141,993,1418,4,1437,1422,-15,0,0,,,,,,
2015,11,5,4,DL,2281,N906DA,ATL,IND,1610,1707,57,19,1726,94,89,63,432,1829,7,1744,1836,52,0,0,,0,0,30,22,0
2015,3,1,7,OO,2748,N875AS,PHX,TUS,1455,1508,13,30,1538,47,58,23,110,1601,5,1542,1606,24,0,0,,11,7,0,6,0
2015,11,16,1,AA,122,N3HEAA,DFW,MCO,1020,1030,10,22,1052,151,159,125,985,1357,12,1351,1409,18,0,0,,8,0,8,2,0
2015,9,23,3,OO,5215,N782SK,DFW,IAH,1531,1526,-5,20,1546,71,67,40,224,1626,7,1642,1633,-9,0,0,,,,,,
2015,4,27,1,WN,401,N426WN,PHX,HOU,1920,1915,-5,8,1923,145,130,119,1020,2322,3,2345,2325,-20,0,0,,,,,,
2015,8,6,4,MQ,3425,N637MQ,DFW,BPT,1630,1630,0,25,1655,67,76,48,270,1743,3,1737,1746,9,0,0,,,,,,
2015,6,28,7,AA,277,N3ARAA,DFW,SAN,900,855,-5,23,918,183,178,150,1171,948,5,1003,953,-10,0,0,,,,,,
2015,2,7,6,NK,231,N628NK,ATL,FLL,700,656,-4,13,709,108,107,84,581,833,10,848,843,-5,0,0,,,,,,
2015,7,3,5,NK,641,N502NK,BOS,LAS,1929,1933,4,14,1947,351,365,326,2381,2213,25,2220,2238,18,0,0,,14,0,4,0,0
2015,3,25,3,US,2042,N109UW,CLT,JFK,734,841,67,9,850,105,94,74,541,1004,11,919,1015,56,0,0,,0,0,56,0,0
2015,5,1,5,AS,730,N419AS,ANC,SEA,500,455,-5,8,503,195,188,174,1448,857,6,915,903,-12,0,0,,,,,,
2015,2,7,6,AA,1223,N3ARAA,EWR,DFW,901,854,-7,15,909,254,205,180,1372,1109,10,1215,1119,-56,0,0,,,,,,
2015,3,19,4,WN,774,N387SW,ABQ,DAL,1645,1743,58,9,1752,100,109,96,580,2028,4,1925,2032,67,0,0,,9,0,12,46,0
2015,3,16,1,US,1825,N963UW,PHL,IAH,1810,1806,-4,32,1838,247,208,170,1325,2028,6,2117,2034,-43,0,0,,,,,,
2015,11,7,6,AA,2490,N878AA,LAX,DFW,730,725,-5,17,742,183,176,151,1235,1213,8,1233,1221,-12,0,0,,,,,,
2015,2,3,2,DL,755,N912DL,ATL,CMH,1249,1244,-5,26,1310,90,100,68,447,1418,6,1419,1424,5,0,0,,,,,,
2015,11,17,2,VX,878,N524VA,LAX,DAL,1210,1300,50,8,1308,180,175,161,1246,1749,6,1710,1755,45,0,0,,0,0,0,45,0
2015,10,5,1,VX,108,N642VA,12892,12264,805,759,-6,7,806,290,277,258,2288,1524,12,1555,1536,-19,0,0,,,,,,
2015,3,15,7,UA,695,N839UA,LGA,ORD,2000,2224,144,18,2242,163,136,114,733,2336,4,2143,2340,117,0,0,,3,0,0,114,0
2015,6,24,3,WN,4656,N557WN,STL,DAL,955,1145,110,12,1157,95,92,76,546,1313,4,1130,1317,107,0,0,,0,0,3,104,0
2015,8,2,7,UA,358,N812UA,AUS,SFO,940,1030,50,10,1040,240,202,187,1504,1147,5,1140,1152,12,0,0,,,,,,
2015,2,3,2,WN,2789,N354SW,SFO,SAN,600,,,,,90,,,447,,,730,,,0,1,B,,,,,
2015,2,11,3,DL,101,N815DN,LAX,ATL,1120,1120,0,18,1138,254,246,224,1947,1822,4,1834,1826,-8,0,0,,,,,,
2015,6,15,1,OO,4535,N461SW,PLN,DTW,545,541,-4,14,555,68,60,41,243,636,5,653,641,-12,0,0,,,,,,
2015,4,14,2,NK,239,N620NK,BOS,RSW,1051,1040,-11,15,1055,211,197,178,1249,1353,4,1422,1357,-25,0,0,,,,,,
2015,2,13,5,DL,1325,N3757D,MSY,LAX,600,557,-3,10,607,277,252,208,1670,735,34,837,809,-28,0,0,,,,,,
2015,1,28,3,UA,1150,N68817,MSY,DEN,825,821,-4,9,830,180,179,154,1062,1004,16,1025,1020,-5,0,0,,,,,,
2015,11,12,4,WN,2801,N463WN,SAN,PHX,735,730,-5,12,742,70,64,48,304,930,4,945,934,-11,0,0,,,,,,
2015,10,2,5,UA,369,N441UA,10721,12266,1340,1341,1,12,1353,253,240,220,1597,1633,8,1653,1641,-12,0,0,,,,,,
2015,6,28,7,WN,2336,N253WN,MCO,MKE,1725,2016,171,12,2028,170,159,142,1066,2150,5,1915,2155,160,0,0,,0,0,160,0,0
2015,1,4,7,EV,4157,N14143,IAH,ORF,1313,1405,52,15,1420,170,152,130,1201,1730,7,1703,1737,34,0,0,,0,0,0,34,0
2015,8,19,3,DL,875,N939DL,ATL,BWI,1750,1749,-1,34,1823,125,132,92,577,1955,6,1955,2001,6,0,0,,,,,,
2015,4,2,4,US,1805,N702UW,CLT,IAH,2220,2238,18,19,2257,159,155,127,912,4,9,2359,13,14,0,0,,,,,,
2015,6,9,2,DL,1562,N985AT,BOS,JFK,900,906,6,21,927,75,72,42,187,1009,9,1015,1018,3,0,0,,,,,,
2015,12,30,3,DL,1395,N339NB,DTW,MSY,2024,2042,18,31,2113,167,176,142,926,2235,3,2211,2238,27,0,0,,9,0,18,0,0
2015,10,13,2,EV,3264,N14923,10257,11618,1519,1516,-3,28,1544,64,70,34,143,1618,8,1623,1626,3,0,0,,,,,,
2015,12,24,4,HA,246,N481HA,HNL,OGG,1045,1047,2,12,1059,40,38,20,100,1119,6,1125,1125,0,0,0,,,,,,
2015,7,12,7,WN,3671,N747SA,BNA,ECP,755,803,8,10,813,75,69,56,401,909,3,910,912,2,0,0,,,,,,
2015,4,9,4,OO,5621,N986SW,DEN,EUG,2205,2203,-2,12,2215,166,156,140,996,2335,4,2351,2339,-12,0,0,,,,,,
2015,12,9,3,OO,6509,N756SK,LFT,IAH,530,631,61,13,644,65,57,39,201,723,5,635,728,53,0,0,,0,0,0,0,53
2015,12,17,4,UA,1766,N37409,IAH,PDX,2148,2144,-4,19,2203,282,292,263,1825,26,10,30,36,6,0,0,,,,,,
2015,11,8,7,OO,4505,N632SK,BOI,SEA,1529,1519,-10,14,1533,85,86,66,399,1539,6,1554,1545,-9,0,0,,,,,,
2015,3,2,1,DL,1412,N965DL,ATL,BNA,1110,1159,49,13,1212,66,55,38,214,1150,4,1116,1154,38,0,0,,0,0,38,0,0
2015,12,8,2,DL,2161,N337NW,ATL,PHL,1625,1623,-2,12,1635,125,110,90,666,1805,8,1830,1813,-17,0,0,,,,,,
2015,8,19,3,AA,346,N574AA,JAX,DFW,615,640,25,13,653,158,153,133,918,806,7,753,813,20,0,0,,0,0,20,0,0
2015,10,16,5,AA,1851,N177US,11057,13930,2000,1957,-3,17,2014,129,128,100,599,2054,11,2109,2105,-4,0,0,,,,,,
2015,8,11,2,AS,65,N797AS,SEA,KTN,740,740,0,16,756,126,120,100,680,836,4,846,840,-6,0,0,,,,,,
2015,11,2,1,AA,1473,N484AA,DFW,ATL,1045,1347,182,14,1401,132,121,92,731,1633,15,1357,1648,171,0,0,,0,0,0,161,10
2015,4,19,7,DL,1810,N974AT,DFW,ATL,1830,1827,-3,12,1839,125,123,100,731,2119,11,2135,2130,-5,0,0,,,,,,
2015,11,27,5,WN,5869,N8321D,MDW,LAX,1730,1734,4,9,1743,275,277,260,1750,2003,8,2005,2011,6,0,0,,,,,,
2015,9,25,5,OO,4462,N820SK,ABQ,SLC,1240,1239,-1,9,1248,102,93,74,493,1402,10,1422,1412,-10,0,0,,,,,,
2015,10,7,3,MQ,3298,N634MQ,11298,13485,1602,1729,87,21,1750,136,134,109,821,1939,4,1818,1943,85,0,0,,0,0,85,0,0
2015,5,6,3,WN,2321,N968WN,ATL,LAS,825,822,-3,16,838,275,254,231,1747,929,7,1000,936,-24,0,0,,,,,,
2015,9,16,3,DL,1878,N608AT,ATL,EWR,1755,1752,-3,17,1809,140,123,101,746,1950,5,2015,1955,-20,0,0,,,,,,
2015,10,13,2,AA,2360,N3BCAA,11298,15304,1505,1823,198,9,1832,145,128,115,929,2127,4,1830,2131,181,0,0,,0,0,54,127,0
2015,5,29,5,AA,1100,N3ADAA,LGA,DFW,1120,1121,1,35,1156,245,235,192,1389,1408,8,1425,1416,-9,0,0,,,,,,
2015,5,4,1,DL,1100,N329NB,RDU,DTW,1240,1235,-5,28,1303,109,118,86,501,1429,4,1429,1433,4,0,0,,,,,,
2015,5,8,5,OO,5539,N116SY,SFO,SLC,801,758,-3,15,813,121,115,90,599,1043,10,1102,1053,-9,0,0,,,,,,
2015,11,20,5,DL,2830,N591NW,MCO,ATL,1930,1935,5,13,1948,96,89,65,404,2053,11,2106,2104,-2,0,0,,,,,,
2015,7,29,3,WN,4149,N413WN,DEN,LGA,1715,1727,12,9,1736,230,206,191,1620,2247,6,2305,2253,-12,0,0,,,,,,
2015,3,28,6,OO,4460,N606SK,SEA,PHX,1009,958,-11,17,1015,171,161,141,1107,1236,3,1300,1239,-21,0,0,,,,,,
2015,11,21,6,DL,670,N919AT,ROC,DTW,610,608,-2,9,617,84,76,60,296,717,7,734,724,-10,0,0,,,,,,
2015,5,10,7,UA,276,N465UA,LAS,DEN,731,729,-2,11,740,114,104,88,628,1008,5,1025,1013,-12,0,0,,,,,,
2015,1,3,6,UA,321,N815UA,MSP,DEN,600,559,-1,10,609,139,125,106,680,655,9,719,704,-15,0,0,,,,,,
2015,10,2,5,EV,2713,N685AE,14814,11298,1816,1802,-14,12,1814,69,66,38,190,1852,16,1925,1908,-17,0,0,,,,,,
2015,7,9,4,WN,506,N8616C,BWI,OAK,1110,1151,41,13,1204,345,329,309,2447,1413,7,1355,1420,25,0,0,,0,0,25,0,0
2015,6,29,1,OO,5624,N927SW,DEN,PSC,1110,1103,-7,18,1121,151,146,123,852,1224,5,1241,1229,-12,0,0,,,,,,
2015,10,5,1,F9,934,N927FR,13487,15356,2012,2004,-8,15,2019,158,163,126,989,2325,22,2350,2347,-3,0,0,,,,,,
2015,7,27,1,EV,5162,N852AS,FAY,ATL,1007,1001,-6,14,1015,82,79,56,331,1111,9,1129,1120,-9,0,0,,,,,,
2015,5,19,2,WN,2036,N957WN,LAX,STL,1925,1925,0,8,1933,210,186,175,1592,28,3,55,31,-24,0,0,,,,,,
2015,9,29,2,UA,1998,N37470,PDX,SFO,1927,1932,5,10,1942,108,107,92,550,2114,5,2115,2119,4,0,0,,,,,,
2015,11,13,5,UA,682,N498UA,ORD,LGA,1300,1633,213,25,1658,129,128,98,733,1936,5,1609,1941,212,0,0,,0,0,212,0,0
2015,4,25,6,UA,1109,N33266,IAH,BOS,1549,1600,11,13,1613,238,190,172,1597,2005,5,2047,2010,-37,0,0,,,,,,
2015,6,27,6,DL,1376,N348NW,ATL,OMA,2115,2220,65,12,2232,148,130,116,821,2328,2,2243,2330,47,0,0,,0,0,0,0,47
2015,10,30,5,EV,4664,N14905,12992,12266,1134,1130,-4,10,1140,91,106,73,374,1253,23,1305,1316,11,0,0,,,,,,
2015,7,28,2,DL,2838,N343NB,ATL,PIT,1745,1742,-3,12,1754,109,89,74,526,1908,3,1934,1911,-23,0,0,,,,,,
2015,4,22,3,NK,659,N609NK,ORD,MCI,1329,1328,-1,10,1338,85,77,63,403,1441,4,1454,1445,-9,0,0,,,,,,
2015,7,23,4,OO,2880,N862AS,ABQ,LAX,1715,1834,79,18,1852,125,123,99,677,1931,6,1820,1937,77,0,0,,0,0,3,74,0
2015,11,4,3,WN,1233,N239WN,SAN,SEA,2020,2125,65,15,2140,180,203,158,1050,18,30,2320,48,88,0,0,,23,0,0,65,0
2015,8,17,1,WN,2140,N492WN,MCO,MKE,810,807,-3,8,815,175,152,138,1066,933,6,1005,939,-26,0,0,,,,,,
2015,6,9,2,DL,1887,N541US,MSP,SAN,1744,1752,8,23,1815,227,225,198,1532,1933,4,1931,1937,6,0,0,,,,,,
2015,9,13,7,B6,569,N796JB,BOS,FLL,850,850,0,19,909,203,243,218,1237,1247,6,1213,1253,40,0,0,,40,0,0,0,0
2015,11,21,6,OO,5447,N975SW,MKE,DEN,1248,1331,43,28,1359,167,,,896,1748,10,1435,1758,,1,0,,,,,,
2015,8,17,1,MQ,3091,N699MQ,DFW,BPT,2145,2343,118,10,2353,69,59,45,270,38,4,2254,42,108,0,0,,0,0,0,108,0
2015,1,12,1,WN,1527,N609SW,STL,MCO,915,912,-3,7,919,145,140,125,882,1224,8,1240,1232,-8,0,0,,,,,,
2015,3,19,4,DL,1981,N959DL,ORF,ATL,1950,1945,-5,12,1957,118,114,95,516,2132,7,2148,2139,-9,0,0,,,,,,
2015,6,12,5,MQ,3335,N833MQ,AZO,ORD,1540,1532,-8,119,1731,60,170,36,122,1707,15,1540,1722,102,0,0,,102,0,0,0,0
2015,7,3,5,AA,729,N173US,PHL,SEA,1800,1801,1,34,1835,366,354,313,2378,2048,7,2106,2055,-11,0,0,,,,,,
2015,5,5,2,OO,6369,N934SW,SFO,ACV,1100,1154,54,20,1214,74,67,43,250,1257,4,1214,1301,47,0,0,,0,0,0,47,0
2015,2,4,3,WN,494,N450WN,ATL,MCO,1545,1541,-4,11,1552,90,77,60,404,1652,6,1715,1658,-17,0,0,,,,,,
2015,8,5,3,UA,1525,N66814,IAH,LAX,645,642,-3,19,701,215,228,178,1379,759,31,820,830,10,0,0,,,,,,
2015,3,10,2,B6,1407,N279JB,JFK,IAD,1736,1732,-4,21,1753,86,84,57,228,1850,6,1902,1856,-6,0,0,,,,,,
2015,5,18,1,DL,1158,N675DL,MCO,SLC,1647,1652,5,11,1703,278,275,246,1931,1909,18,1925,1927,2,0,0,,,,,,
2015,4,13,1,DL,2251,N903DE,CLT,ATL,1200,1156,-4,27,1223,85,80,48,226,1311,5,1325,1316,-9,0,0,,,,,,
2015,2,9,1,UA,1259,N36272,DEN,SFO,2213,2227,14,10,2237,166,165,151,967,8,4,2359,12,13,0,0,,,,,,
2015,1,5,1,AA,2285,N3EGAA,JFK,MCO,1459,1453,-6,35,1528,175,200,153,944,1801,12,1754,1813,19,0,0,,19,0,0,0,0
2015,3,29,7,EV,6159,N21537,CMH,ORD,1906,1859,-7,12,1911,97,81,63,296,1914,6,1943,1920,-23,0,0,,,,,,
2015,6,20,6,NK,208,N529NK,LAS,DFW,1919,2016,57,15,2031,155,157,133,1055,44,9,2354,53,59,0,0,,2,0,13,44,0
2015,10,2,5,WN,309,N8628A,11292,13232,1105,1103,-2,11,1114,140,125,111,895,1405,3,1425,1408,-17,0,0,,,,,,
2015,11,1,7,DL,744,N582NW,MSP,ATL,1005,1005,0,15,1020,148,182,156,907,1356,11,1333,1407,34,0,0,,34,0,0,0,0
2015,3,29,7,B6,1415,N944JB,JFK,SFO,1129,1126,-3,22,1148,393,387,354,2586,1442,11,1502,1453,-9,0,0,,,,,,
2015,11,22,7,WN,117,N633SW,SEA,SAN,1845,1848,3,22,1910,155,174,149,1050,2139,3,2120,2142,22,0,0,,22,0,0,0,0
2015,12,9,3,EV,5481,N753EV,MCI,LGA,1446,1438,-8,19,1457,169,175,148,1107,1825,8,1835,1833,-2,0,0,,,,,,
2015,4,2,4,DL,2510,N523US,RSW,ATL,540,537,-3,10,547,106,91,75,515,702,6,726,708,-18,0,0,,,,,,
2015,11,27,5,DL,1286,N375NC,ATL,LGA,1045,1043,-2,11,1054,133,120,101,762,1235,8,1258,1243,-15,0,0,,,,,,
2015,2,28,6,EV,5581,N146PQ,GRK,ATL,630,,,,,122,,,803,,,932,,,0,1,B,,,,,
2015,12,31,4,AA,1700,N751UW,CLT,BDL,1429,1437,8,13,1450,109,94,77,644,1607,4,1618,1611,-7,0,0,,,,,,
2015,11,23,1,AA,324,N3HVAA,DCA,ORD,1459,1452,-7,20,1512,146,132,103,612,1555,9,1625,1604,-21,0,0,,,,,,
2015,10,15,4,WN,848,N472WN,11066,11278,1005,959,-6,8,1007,80,77,48,323,1055,21,1125,1116,-9,0,0,,,,,,
2015,12,26,6,B6,1336,N643JB,DTW,BOS,1915,1913,-2,23,1936,108,108,81,632,2057,4,2103,2101,-2,0,0,,,,,,
2015,3,1,7,WN,1972,N634SW,MCO,STL,2025,2044,19,9,2053,155,144,130,882,2203,5,2200,2208,8,0,0,,,,,,
2015,5,24,7,AA,2340,N3LTAA,DCA,ORD,1818,1811,-7,11,1822,137,126,106,612,1908,9,1935,1917,-18,0,0,,,,,,
2015,7,20,1,WN,2495,N924WN,AUS,SNA,735,730,-5,10,740,180,169,153,1209,813,6,835,819,-16,0,0,,,,,,
2015,11,11,3,AA,1982,N917UY,CLT,BOS,940,936,-4,15,951,131,123,99,728,1130,9,1151,1139,-12,0,0,,,,,,
2015,3,17,2,EV,5143,N926EV,ATL,ROA,907,906,-1,14,920,80,76,59,357,1019,3,1027,1022,-5,0,0,,,,,,
2015,3,9,1,WN,876,N465WN,STL,HOU,1550,1542,-8,9,1551,130,127,112,687,1743,6,1800,1749,-11,0,0,,,,,,
2015,11,24,2,AA,1700,N838AW,CLT,BDL,1429,1426,-3,53,1519,109,147,90,644,1649,4,1618,1653,35,0,0,,35,0,0,0,0
2015,2,9,1,UA,1697,N31412,AUS,DEN,913,907,-6,12,919,142,139,117,775,1016,10,1035,1026,-9,0,0,,,,,,
2015,11,26,4,EV,4374,N15574,EWR,BTV,1240,1234,-6,12,1246,76,62,47,266,1333,3,1356,1336,-20,0,0,,,,,,
2015,1,2,5,EV,5081,N873AS,ATL,BTR,2035,2031,-4,12,2043,97,112,97,448,2120,3,2112,2123,11,0,0,,,,,,
2015,4,13,1,AA,1564,N3KXAA,MIA,ORD,820,818,-2,26,844,203,237,195,1197,1059,16,1043,1115,32,0,0,,32,0,0,0,0
2015,9,5,6,WN,3480,N717SA,LAX,PHX,1425,1443,18,8,1451,80,68,55,370,1546,5,1545,1551,6,0,0,,,,,,
2015,11,2,1,WN,2812,N444WN,DAL,CLT,820,819,-1,31,850,145,161,119,926,1149,11,1145,1200,15,0,0,,15,0,0,0,0
2015,10,7,3,AA,413,N167US,14492,11057,700,700,0,12,712,64,61,39,130,751,10,804,801,-3,0,0,,,,,,
2015,6,24,3,US,590,N553UW,ATL,PHX,2055,2108,13,16,2124,235,238,202,1587,2146,20,2150,2206,16,0,0,,3,0,0,0,13
2015,2,16,1,WN,3121,N202WN,FLL,SJU,1820,1831,11,12,1843,150,134,118,1046,2141,4,2150,2145,-5,0,0,,,,,,
2015,1,4,7,DL,616,N992DL,MEM,ATL,715,710,-5,13,723,85,74,56,332,919,5,940,924,-16,0,0,,,,,,
2015,9,11,5,UA,716,N446UA,IAH,DEN,1738,1742,4,28,1810,153,149,116,862,1906,5,1911,1911,0,0,0,,,,,,
2015,12,12,6,DL,950,N928DL,ATL,TPA,1535,1532,-3,9,1541,83,71,59,406,1640,3,1658,1643,-15,0,0,,,,,,
2015,6,30,2,B6,828,N606JB,MCO,EWR,1802,1954,112,9,2003,162,163,147,937,2230,7,2044,2237,113,0,0,,113,0,0,0,0
2015,5,28,4,DL,781,N332NB,MSP,IAH,1335,1329,-6,13,1342,178,203,177,1034,1639,13,1633,1652,19,0,0,,19,0,0,0,0
2015,6,11,4,DL,2163,N947DN,PDX,MSP,1134,1132,-2,10,1142,193,193,180,1426,1642,3,1647,1645,-2,0,0,,,,,,
2015,1,4,7,EV,4127,N13553,ATL,IAH,1638,1634,-4,19,1653,148,162,127,689,1800,16,1806,1816,10,0,0,,,,,,
2015,2,17,2,WN,1700,N712SW,BOS,HOU,705,707,2,36,743,295,336,295,1609,1138,5,1100,1143,43,0,0,,43,0,0,0,0
2015,12,30,3,OO,2956,N492SW,YUM,PHX,1605,1624,19,9,1633,55,50,33,160,1706,8,1700,1714,14,0,0,,,,,,
2015,10,9,5,WN,2713,N761RR,12889,12892,2020,2049,29,9,2058,70,59,40,236,2138,10,2130,2148,18,0,0,,0,0,0,18,0
2015,3,31,2,WN,3238,N8316H,MKE,MCO,2100,2053,-7,7,2100,160,138,124,1066,4,7,40,11,-29,0,0,,,,,,
2015,12,17,4,DL,2441,N904DE,MEM,ATL,915,954,39,11,1005,74,72,55,332,1200,6,1129,1206,37,0,0,,0,0,0,37,0
2015,8,1,6,DL,1132,N928DL,PWM,ATL,1750,1823,33,13,1836,182,163,141,1027,2057,9,2052,2106,14,0,0,,,,,,
2015,5,28,4,US,566,N181UW,LAX,PHX,1250,1255,5,23,1318,86,89,56,370,1414,10,1416,1424,8,0,0,,,,,,
2015,1,3,6,EV,5535,N600QX,MDT,ATL,1212,1220,8,26,1246,126,146,107,620,1433,13,1418,1446,28,0,0,,20,0,8,0,0
2015,8,9,7,AA,1987,N172US,CLT,ORD,810,804,-6,22,826,130,121,91,599,857,8,920,905,-15,0,0,,,,,,
2015,11,24,2,AS,750,N419AS,SEA,ATL,1620,1719,59,23,1742,277,275,242,2182,44,10,2357,54,57,0,0,,0,0,57,0,0
2015,10,19,1,MQ,3146,N935MQ,10685,13930,1825,1820,-5,4,1824,60,48,27,116,1851,17,1925,1908,-17,0,0,,,,,,
2015,3,27,5,OO,4659,N804SK,LAX,PHX,2130,2128,-2,35,2203,91,106,62,370,2305,9,2301,2314,13,0,0,,,,,,
2015,5,31,7,WN,4191,N479WN,DAL,AUS,1805,1807,2,7,1814,50,45,35,189,1849,3,1855,1852,-3,0,0,,,,,,
2015,6,15,1,NK,866,N514NK,LAX,DFW,945,942,-3,18,1000,173,183,156,1235,1436,9,1438,1445,7,0,0,,,,,,
2015,4,11,6,US,475,N177US,CLT,SFO,2005,2004,-1,13,2017,335,325,302,2296,2219,10,2240,2229,-11,0,0,,,,,,
2015,8,13,4,WN,235,N615SW,ATL,MCO,1115,1114,-1,14,1128,90,80,59,404,1227,7,1245,1234,-11,0,0,,,,,,
2015,12,27,7,AA,2402,N8AKAA,LAX,DFW,1255,1655,240,20,1715,186,181,147,1235,2142,14,1801,2156,235,0,0,,0,0,7,228,0
2015,11,24,2,UA,207,N38257,BOS,SFO,733,733,0,16,749,417,409,380,2704,1109,13,1130,1122,-8,0,0,,,,,,
2015,1,15,4,EV,4737,N13979,ORD,CLE,1720,1716,-4,17,1733,82,82,56,315,1929,9,1942,1938,-4,0,0,,,,,,
2015,2,2,1,US,794,N119US,MCO,PHL,1450,1458,8,37,1535,145,166,125,861,1740,4,1715,1744,29,0,0,,21,0,7,1,0
2015,9,10,4,DL,2588,N329NB,MSP,BOS,1505,1503,-2,18,1521,170,189,158,1124,1859,13,1855,1912,17,0,0,,17,0,0,0,0
2015,11,17,2,AS,66,N796AS,JNU,SEA,2010,2008,-2,15,2023,138,120,100,909,2303,5,2328,2308,-20,0,0,,,,,,
2015,9,2,3,AA,1219,N3BEAA,DCA,ORD,510,505,-5,9,514,128,101,84,612,538,8,618,546,-32,0,0,,,,,,
2015,8,16,7,WN,1504,N7723E,BUR,SMF,1020,1017,-3,17,1034,75,74,54,358,1128,3,1135,1131,-4,0,0,,,,,,
2015,1,26,1,EV,4376,N11544,XNA,IAH,1250,1243,-7,13,1256,105,103,79,438,1415,11,1435,1426,-9,0,0,,,,,,
2015,1,26,1,MQ,3406,N670MQ,DFW,SPS,1700,1719,19,21,1740,45,49,23,113,1803,5,1745,1808,23,0,0,,4,0,19,0,0
2015,6,24,3,DL,707,N3765,ORD,SLC,1831,1937,66,33,2010,210,217,177,1250,2207,7,2101,2214,73,0,0,,22,0,0,51,0
2015,7,9,4,AA,196,N4UCAA,OMA,DFW,1243,1300,17,12,1312,111,105,82,583,1434,11,1434,1445,11,0,0,,,,,,
2015,6,29,1,AA,2187,N3FAAA,BDL,DFW,700,703,3,12,715,228,261,204,1471,939,45,948,1024,36,0,0,,36,0,0,0,0
2015,5,28,4,OO,5427,N971SW,SFO,RDD,1303,1336,33,23,1359,66,65,37,199,1436,5,1409,1441,32,0,0,,0,0,0,32,0
2015,4,25,6,DL,1500,N540US,ATL,BOS,1340,1339,-1,29,1408,160,144,109,946,1557,6,1620,1603,-17,0,0,,,,,,
2015,10,20,2,WN,1787,N417WN,13204,11292,945,944,-1,12,956,245,225,204,1546,1120,9,1150,1129,-21,0,0,,,,,,
2015,12,2,3,WN,2002,N8324A,HOU,FLL,1020,1020,0,13,1033,140,128,112,957,1325,3,1340,1328,-12,0,0,,,,,,
2015,6,30,2,UA,253,N772UA,IAH,HNL,1000,1008,8,13,1021,498,475,456,3904,1257,6,1318,1303,-15,0,0,,,,,,
2015,4,27,1,US,422,N680AW,PDX,PHX,1515,1505,-10,10,1515,151,143,128,1009,1723,5,1746,1728,-18,0,0,,,,,,
2015,10,8,4,MQ,3519,N530MQ,12953,11433,1210,1200,-10,50,1250,120,139,84,502,1414,5,1410,1419,9,0,0,,,,,,
2015,1,12,1,UA,356,N825UA,LAX,LAS,1300,1424,84,12,1436,73,60,38,236,1514,10,1413,1524,71,0,0,,0,0,2,69,0
2015,10,6,2,DL,1241,N603AT,10397,11481,909,909,0,9,918,66,56,43,240,901,4,915,905,-10,0,0,,,,,,
2015,8,13,4,WN,2279,N8622A,DEN,SMF,2125,2131,6,12,2143,150,142,124,909,2247,6,2255,2253,-2,0,0,,,,,,
2015,9,17,4,DL,850,N915DE,ATL,CVG,1915,1926,11,25,1951,91,86,58,373,2049,3,2046,2052,6,0,0,,,,,,
2015,5,17,7,WN,393,N748SW,MDW,HOU,1150,1320,90,37,1357,155,203,159,937,1636,7,1425,1643,138,0,0,,48,0,90,0,0
2015,12,11,5,EV,5333,N718EV,DTW,OMA,835,859,24,18,917,132,125,105,651,1002,2,947,1004,17,0,0,,0,0,17,0,0
2015,6,18,4,B6,118,N374JB,JFK,BOS,1329,1326,-3,15,1341,76,56,34,187,1415,7,1445,1422,-23,0,0,,,,,,
